mag,ra,dec
9.68,12.883746,69.578848
7.66,12.883767,26.79423
9.51,12.88408,15.710559
10.21,12.884158,16.851587
7.66,12.884403,19.605045
5.91,12.884502,-54.952473
9.01,12.884608,-56.802264
8.96,12.884714,-43.456647
8.88,12.885127,-69.880221
8.36,12.885145,-62.68234
9.1,12.885163,-23.166201
4.33,12.885258,-48.943315
9.15,12.885346,-13.307371
8.29,12.885373,58.920715
9.4,12.885435,-64.409337
8.76,12.885788,-60.881698
7.61,12.885979,-14.965591
10.15,12.886081,43.262777
7.96,12.88624,12.465917
6.11,12.886433,-3.553098
7.57,12.886515,59.952179
9.81,12.886693,9.465995
8.02,12.886718,-16.5922
9.03,12.886985,8.763672
6.85,12.887028,-39.390231
8.01,12.887203,28.989914
8.36,12.887512,-18.522223
7.83,12.887809,-56.193698
8.8,12.887854,25.143879
7.85,12.888076,-30.015464
4.89,12.888263,21.244943
7.59,12.888366,-45.141928
9.06,12.88855,13.165353
8.69,12.888753,-10.921183
8.41,12.888828,-31.348855
7.37,12.888894,46.656371
9.64,12.888992,-26.697186
8.56,12.889334,13.343925
5.75,12.889416,-60.328489
9.33,12.889871,65.77819
4.25,12.890607,-40.178872
8.77,12.890618,53.607172
9.41,12.890672,-5.0037
8.95,12.891008,33.90664
8.59,12.891475,-19.873743
10.07,12.891846,-64.122817
9.12,12.891934,-21.298149
9.3,12.89219,-47.888452
6.42,12.892254,19.481061
9.63,12.892443,-22.872935
8.83,12.892603,62.599072
7.29,12.89262,-43.075114
9.54,12.893004,85.129475
10.91,12.893044,37.97625
9.19,12.893138,37.972396
8.75,12.893507,40.890374
8.07,12.893531,-7.839165
6.91,12.893784,-60.357061
6.45,12.893923,-4.224662
7.84,12.893933,59.526039
7.12,12.89439,-71.273506
7.66,12.894483,4.23777
7.23,12.894816,-60.349435
10.02,12.894823,-61.215864
9.37,12.894929,-9.618172
8.53,12.894987,-13.644935
8.43,12.894995,-23.109198
8.02,12.895134,-57.656412
8.74,12.895159,2.662976
7.69,12.895184,-27.404291
9.06,12.895255,71.730642
8.11,12.895672,35.736762
9.52,12.896129,20.650858
7.64,12.89636,76.935641
7.07,12.896637,19.05744
5.89,12.896923,-60.376244
8.74,12.896995,32.507702
6.25,12.897142,12.418416
8.61,12.897614,-33.170126
8.54,12.897706,41.822648
8.78,12.897735,56.819968
10.64,12.897913,53.438437
7.67,12.898127,-29.308145
8.38,12.89841,74.660612
9.23,12.898428,-45.109199
8.24,12.898445,6.762899
8.11,12.898729,24.6359
6.91,12.898818,26.779994
7.47,12.89895,87.648316
8.34,12.899059,-52.276486
10.94,12.899284,-38.026553
9.07,12.899317,-60.416139
10.06,12.899584,24.767313
8.51,12.899631,-18.034764
9.35,12.899701,-67.344178
6.78,12.899945,-60.33542
7.06,12.90008,-18.037621
9.98,12.900195,-48.581801
1.76,12.900472,55.959821
10.77,12.901382,21.735084
8.76,12.901469,15.329854
8.56,12.901955,-63.166279
9.18,12.90199,36.987236
8.71,12.902089,12.332357
10.11,12.902268,30.691983
9.39,12.902338,-1.471393
7.78,12.902688,-78.03707
10.59,12.902861,27.88903
8.43,12.903023,2.633285
7.6,12.903241,-51.365692
8.38,12.903526,-29.404168
8.85,12.903616,-47.165598
6.25,12.903638,33.53448
7.14,12.903668,82.517717
8.73,12.903701,-13.986507
9.24,12.903774,11.312133
6.95,12.904029,75.409295
10.55,12.904241,-14.461991
9.47,12.904304,-44.401468
7.34,12.904433,-27.959519
9.88,12.904566,-25.534438
8.64,12.904913,6.178578
6.88,12.904967,-70.03678
9.22,12.904986,-61.076853
6,12.905184,-11.64857
9.69,12.905325,14.421601
4.77,12.905879,-9.538994
6.74,12.906112,-58.430613
10.95,12.906656,50.263656
8.38,12.906871,-39.477264
9.09,12.907047,5.542293
7.97,12.907142,-12.937428
8.43,12.907474,-7.610447
7.47,12.907797,46.777804
11.46,12.907992,41.128773
9.24,12.908076,8.503638
10.44,12.908231,44.995972
6.73,12.908391,-20.098028
9.98,12.908874,46.381579
8.75,12.908933,-36.81158
8.8,12.909177,11.906886
11.25,12.90959,51.755731
8.3,12.909601,-40.169789
8.89,12.909845,-83.173045
4.03,12.9099,-57.177924
9.75,12.910195,36.661269
5.08,12.910251,-57.16867
9,12.910529,21.584962
4.62,12.910889,-59.146701
6.99,12.911115,22.107934
8.93,12.911088,-48.06183
8.73,12.911169,54.96112
9.57,12.911684,-49.65156
8.05,12.91209,-39.505164
10.13,12.913399,30.998668
9.34,12.913716,17.671425
8.83,12.914156,39.722457
8.46,12.914215,-10.43413
9.74,12.914369,1.437854
10.09,12.914423,31.033182
8.13,12.914523,-25.427169
9.28,12.914572,-37.400735
8.82,12.914815,-65.829143
9.77,12.914944,-51.047211
10.41,12.915557,-6.338602
5.75,12.915702,47.196722
9.6,12.91579,27.992887
9.4,12.915847,45.108806
9.41,12.915895,13.807727
9.85,12.915902,58.160758
9.08,12.915889,63.927237
9.6,12.916011,9.950078
5.45,12.916219,-85.123369
9.69,12.916199,-55.863809
5.89,12.916269,-44.151968
8.57,12.916554,58.160321
8.36,12.916602,-66.025267
7.72,12.917386,-62.558865
8.06,12.917407,2.332133
8.89,12.917647,48.216527
8.41,12.917703,28.234107
8.05,12.91776,-63.640784
12.18,12.917773,-52.986406
8.73,12.918006,64.197103
6.66,12.918091,19.614732
10.79,12.918219,-23.882613
6.82,12.918606,-42.290883
6.97,12.918618,-13.452752
9.27,12.918789,-40.328667
7.8,12.918963,27.766359
9.09,12.919017,-59.018726
7.49,12.919012,-48.091589
9.31,12.919209,49.439487
8.91,12.919222,1.485225
8.97,12.919534,44.29134
11.66,12.919595,-5.458978
7.23,12.91968,-24.955644
6.95,12.919747,3.049316
8.27,12.920325,32.866192
9.75,12.920342,7.098184
8.74,12.920708,-28.030187
10.61,12.920769,-21.363199
7.66,12.92085,78.499787
7.69,12.920889,5.300375
9.93,12.921101,7.832701
11.15,12.921434,-20.690273
8.85,12.921547,-50.616323
5.46,12.922067,-42.915732
10.65,12.922445,-21.360209
8.6,12.92248,19.759529
7.94,12.922563,-53.520051
7.25,12.92272,-4.504144
8.9,12.922919,69.887413
8.21,12.923394,32.069474
7.95,12.923828,-73.968669
9.61,12.924488,-63.132503
8.39,12.924518,25.738067
5.23,12.924598,65.438474
8.13,12.924608,-68.265713
8.81,12.924674,59.622528
9.45,12.924723,11.489955
7.94,12.924884,12.702155
6.91,12.925082,11.495923
9.87,12.92537,-50.00238
6.9,12.925681,-30.070111
8.87,12.925895,-54.140702
7.5,12.925935,-68.99759
10.34,12.926009,18.172675
8.89,12.926041,25.891832
9.74,12.926311,-8.724367
7.28,12.926487,56.196574
3.39,12.926725,3.39747
9.19,12.926967,57.106682
9.67,12.927316,22.180857
6.78,12.927337,0.055291
8.83,12.927451,75.568899
11.2,12.927504,-18.813672
6.78,12.927512,54.961239
8.22,12.927634,-31.462777
8.86,12.927916,-1.71997
7.65,12.928033,-3.550664
11.32,12.928031,12.558541
9.46,12.928176,35.94877
8.6,12.928353,-33.683501
8.42,12.928542,52.742589
6.85,12.929112,32.000638
9.41,12.930261,-54.247112
7.21,12.930933,-73.032576
9.66,12.931238,16.875113
8.32,12.931365,-51.934471
6.18,12.931457,-15.327025
9.22,12.931479,-71.029815
8.22,12.931776,-53.105331
9.77,12.931851,-62.619032
9.96,12.932117,63.493601
9.17,12.932251,67.710782
8.94,12.932257,-36.159468
8.9,12.932328,20.745507
9.35,12.932531,16.227726
5.34,12.932538,-56.835806
10.24,12.932929,6.81617
8.08,12.933346,-48.03517
5.61,12.933468,38.314912
8.94,12.933734,15.810375
7,12.933747,-31.482085
8.15,12.933838,-40.996854
2.89,12.933807,38.31838
8.73,12.934128,-11.309628
9.32,12.934254,44.257818
9.23,12.934376,23.574143
7.98,12.934512,-20.214396
9.77,12.934539,60.369441
9.86,12.934672,14.064174
9.51,12.934748,-53.852868
8.03,12.935334,-44.780874
8.22,12.935363,-16.892491
8.92,12.936462,39.753658
9.31,12.936465,-57.47042
9.57,12.936941,-18.753621
9.37,12.937484,29.62783
7.01,12.937503,-4.864024
8.4,12.937601,-61.75498
7.22,12.938114,-19.631523
9.74,12.938147,15.572467
5.84,12.938221,54.099489
8.46,12.938302,32.530975
6.83,12.938505,-55.561062
8.75,12.939212,6.893122
9.21,12.939255,-43.441226
9.3,12.939379,20.105361
8.86,12.939591,-55.683026
7.24,12.940505,-14.9497
6.63,12.940528,65.994391
8.69,12.94069,57.600263
8.17,12.940693,-74.492496
6.62,12.940711,-0.954593
9.92,12.94106,-37.121969
10.04,12.941687,-24.925482
6.73,12.941703,-26.460291
8.35,12.941708,-46.209416
8.85,12.941883,-6.327015
8.49,12.941977,-26.586366
7.8,12.942025,85.884481
9.43,12.942074,51.080043
5.93,12.942142,-72.185212
9.01,12.942266,-59.494151
9.48,12.942503,-61.335265
9.38,12.942575,21.012041
9.86,12.942662,29.140699
7.34,12.942706,-64.360885
8.56,12.942873,-35.633445
11.1,12.943138,18.780585
7.59,12.943166,9.316642
8.5,12.943174,9.156767
10.15,12.943211,-57.899167
9.13,12.943346,-48.309931
9.27,12.943875,-67.621344
8.76,12.94408,-16.726587
6.97,12.944116,43.552015
8.04,12.944147,-34.83984
10.05,12.944226,36.86592
6.75,12.944328,-47.68625
9.35,12.944535,7.019942
7.4,12.944538,68.616088
8.34,12.944602,-54.319284
9.22,12.945033,-38.811031
10.36,12.945114,-50.182346
7.99,12.945179,-24.45075
7.4,12.94529,-11.943678
9.5,12.945728,45.616112
8.51,12.94577,45.612525
7.12,12.945834,-27.381955
8.31,12.94608,10.509258
9.03,12.946499,-55.637723
8.57,12.946619,-31.082413
8.25,12.946866,-15.109317
8.19,12.947272,-41.913996
9.71,12.947768,27.802515
10.26,12.947756,50.800695
9.79,12.948484,76.321069
9.15,12.94904,-1.103462
8.89,12.949404,-10.882959
6.55,12.949454,67.242863
6.48,12.94951,-54.587348
7.7,12.949724,-60.142998
9.74,12.949876,-42.517675
7.38,12.949905,-59.742505
10.08,12.950387,54.08473
9.98,12.950834,4.190578
5.17,12.951212,-51.198752
6.11,12.952166,46.176789
9.56,12.952282,42.391176
7.76,12.952352,-39.78592
8.99,12.952522,-69.817683
9.31,12.952529,11.41605
7.7,12.952625,70.75529
9.34,12.95281,5.812779
7.36,12.952901,-22.171883
8.19,12.953036,-47.207033
6.33,12.95352,-12.066947
6.81,12.953767,8.293783
7.51,12.954471,57.691727
10.45,12.954632,-43.592113
9.26,12.954694,-52.049083
6.93,12.955286,-8.910819
8.89,12.955324,-75.640382
7.45,12.955535,-28.867507
8.45,12.955948,-67.21271
8.2,12.956003,-48.635984
7.38,12.95611,-56.307139
8.65,12.956733,30.370951
8.09,12.956741,79.912808
9.65,12.957057,18.589797
8.62,12.957268,-69.176248
6.77,12.957285,-67.960701
6.91,12.957286,1.427939
8.52,12.957771,24.951596
8.23,12.957786,-69.344307
9.82,12.957815,18.676457
7.1,12.957935,-9.761288
8.11,12.958186,43.822032
6.86,12.958893,-65.646462
6.31,12.959203,-22.753499
8.99,12.959272,-48.93678
9.79,12.959558,88.957567
8.74,12.959768,-33.872302
8.27,12.959811,-19.750467
7.95,12.959792,-17.394807
8.31,12.959861,-12.812679
8.36,12.960072,-49.780581
7.98,12.960187,-32.300351
9.86,12.96074,28.430651
10.57,12.961193,35.224991
8.89,12.961321,56.566439
9.55,12.961903,52.380669
9.05,12.962034,-58.388334
9.11,12.962212,-14.463507
8.82,12.962482,-60.887664
8.94,12.962496,25.936226
8.7,12.962862,-63.656885
8.65,12.963154,-20.868153
9.97,12.963358,22.862373
8.37,12.963719,-13.134405
10.92,12.963873,24.513673
8.94,12.964022,36.730188
9.98,12.964247,-5.31009
7.17,12.964337,9.338608
8.53,12.964648,-73.876128
9.45,12.965038,-2.052849
8.44,12.965274,-7.14096
9.14,12.965361,-19.188127
8.4,12.966055,-52.615156
9.29,12.96626,-60.99916
9.99,12.966632,33.461665
8.61,12.966898,-59.084336
8.41,12.966938,-61.05532
6.72,12.966939,-38.917198
10.92,12.966911,61.435522
8.7,12.967222,-67.823871
7.52,12.967535,-39.267262
7.01,12.967658,-14.985669
7.48,12.96778,-46.427916
7.87,12.968418,17.768309
9.06,12.968758,48.234478
8.39,12.969354,52.553226
6.95,12.969392,-23.055141
6.85,12.969669,-47.064947
7.38,12.969721,68.705725
9.02,12.96974,66.664584
9.79,12.969847,11.579335
8.8,12.970039,-56.148364
8.75,12.970523,-45.798013
9.37,12.970659,31.001671
9.09,12.971535,-44.767259
9.01,12.971694,9.756674
7.68,12.971705,-25.164952
6.44,12.971907,64.925533
9.38,12.971984,-56.626887
9.99,12.972014,-61.017298
8.06,12.972014,-32.82426
10.24,12.972511,-47.35939
7.72,12.972599,-58.470538
11.83,12.97267,40.556379
9.7,12.973295,53.441915
8.52,12.973303,-50.146083
10.09,12.973614,-49.399684
7.47,12.973901,-51.509182
8.39,12.97412,58.373711
8,12.974336,-1.051811
8.48,12.974477,25.922323
10.46,12.974621,58.381421
7.13,12.975223,61.71697
7.76,12.975267,-12.513341
11.38,12.975431,64.234992
7.83,12.975524,-58.256227
9.6,12.975544,12.395074
8.67,12.975553,38.278765
9.4,12.975634,-55.150387
9.77,12.975684,15.078301
6.94,12.976064,28.319569
8.94,12.976288,-23.303935
9.28,12.976395,38.280126
10.36,12.976519,24.173962
10.15,12.97656,49.847662
7.76,12.976641,-6.948348
8.79,12.976798,17.182923
8.43,12.977058,-41.666013
6.67,12.977771,-2.903643
10.29,12.978005,44.800669
7.21,12.978035,22.042884
6.95,12.978031,-36.275196
7.97,12.978029,27.474615
9.24,12.978053,-37.820271
8.61,12.978632,27.119499
10.22,12.978604,33.245705
7.65,12.978672,-40.98553
9.07,12.979121,-55.187172
8.72,12.97938,60.293495
8.74,12.979509,22.213682
6,12.979809,75.472508
10.26,12.979987,37.468082
8.34,12.980004,0.371975
9.37,12.980081,48.595521
8.31,12.980115,8.210118
9.19,12.980466,16.210981
8.07,12.980438,68.785237
9.59,12.980479,-36.975824
8.92,12.980591,-3.532946
9.88,12.980831,-11.504578
6.94,12.981315,-39.105651
11.14,12.98141,39.036868
8.3,12.981671,19.555805
9.79,12.981931,-55.673141
8.13,12.981976,5.106464
4.76,12.982068,17.409446
6.86,12.982423,39.844276
7.27,12.982545,-29.998508
8.39,12.98263,-40.093921
6.62,12.982704,-21.546755
7.97,12.983061,34.545701
7.75,12.983182,-2.081572
7.59,12.983201,-8.738946
7.25,12.983381,-6.090937
9.32,12.983544,-50.564097
8.1,12.983701,-63.640622
7.54,12.983769,-9.834085
10.46,12.984078,72.963156
8.07,12.984394,47.151427
8.36,12.984701,46.388826
7.01,12.984874,70.596827
8.51,12.985276,-40.990288
7.85,12.985387,-45.962178
9.69,12.985397,-0.428325
8.76,12.985603,-27.696679
7.45,12.985669,-43.70403
7.87,12.985888,7.900758
9.24,12.986047,-62.929592
9.1,12.9862,14.898338
10.78,12.986754,32.588388
12.27,12.987865,42.74102
9.27,12.98795,42.74621
11.24,12.9882,14.450579
10.69,12.988605,6.509363
8.73,12.988853,-71.359797
9.72,12.98887,9.243234
7.53,12.988934,6.50586
8.01,12.989032,-70.632533
10.24,12.989163,35.126402
9.08,12.989623,37.817694
8.06,12.989624,10.665463
8.19,12.989913,-4.906775
8.73,12.990496,-29.476964
8.08,12.990646,-16.53357
7.96,12.990711,-22.128156
9.34,12.990839,-57.53139
9.25,12.990914,4.946492
8.68,12.991117,34.047667
9.4,12.991824,49.121228
11.71,12.991762,-41.252366
9.38,12.99188,-11.548825
9.08,12.991959,39.869226
8.82,12.992277,-41.997088
8.92,12.992453,-48.526224
9.41,12.992458,-38.220187
7.16,12.992486,28.065664
8.6,12.992452,41.986766
8.15,12.992574,28.238916
9.56,12.99268,34.569311
8.87,12.992759,-48.525346
9.04,12.993711,46.455524
7.65,12.993672,-64.3714
8.33,12.993765,-43.871658
10.79,12.994128,-18.279463
5.79,12.99431,-3.811926
9.72,12.994426,54.676515
10.73,12.995262,16.287316
8.13,12.995283,-79.946702
8.16,12.995547,40.474836
8.7,12.995975,-4.430278
6.74,12.996118,9.526
11.85,12.996486,-6.860383
8.27,12.996754,-55.912307
7.23,12.996748,-20.291807
8.98,12.997203,-55.915019
8.8,12.997607,22.770502
9.33,12.997762,-42.561309
9.79,12.997906,-68.558068
8.46,12.99811,-0.230317
7.97,12.998202,-54.378955
8.6,12.99842,-53.001239
8.68,12.998564,59.407301
5.37,12.998665,66.597272
8.82,12.998837,44.516144
8.6,12.998881,32.479901
9.21,12.999002,-50.909741
8.19,12.999017,-14.18929
9.52,12.999044,3.065113
8.26,12.999617,-57.520411
9.14,12.99997,-50.389579
9.25,13.000556,-50.015644
7.91,13.000548,32.084068
9.37,13.000691,47.442332
8.55,13.0007,-36.253046
7.26,13.000692,80.874418
6.97,13.000848,-36.182185
8,13.001272,0.307534
9.01,13.001447,-54.667091
8.27,13.001566,-60.593673
9.8,13.0016,-27.839637
8.74,13.002065,-32.974469
7.62,13.002082,34.91935
7.53,13.002128,-1.185949
9.03,13.002284,5.992243
8.76,13.002421,2.384047
9.82,13.002541,-37.732777
8.96,13.002752,-30.602744
7.76,13.002861,34.998417
7.53,13.003754,-23.914431
7.49,13.004305,21.554284
9.9,13.004533,20.724275
4.88,13.004576,30.785021
10.21,13.004666,-47.276088
6.95,13.004684,-48.60371
8.51,13.004762,-66.847761
8.56,13.004789,54.238085
9.78,13.004721,-2.704781
7.83,13.004948,-42.500861
9.19,13.00546,-27.127556
9.42,13.005651,-64.222517
10.82,13.005812,-34.836109
7.89,13.006146,13.844241
8.72,13.00646,41.930177
8.8,13.006642,-8.63985
8.72,13.006945,-58.949742
9.55,13.006963,-29.015874
7.52,13.007015,-13.892333
9.99,13.007069,60.90489
6.65,13.007125,31.779209
10.6,13.007169,-34.606745
9.56,13.007275,35.755617
9.5,13.007399,-68.605282
9.07,13.007563,-81.334142
8.73,13.007988,19.632116
7.25,13.008067,-43.088306
7.35,13.008202,-9.100415
7.46,13.008388,3.604193
12.17,13.008583,-31.451096
7.07,13.008758,-60.375367
6.01,13.009074,-33.505267
6.58,13.009317,-33.051326
9.42,13.009466,-70.209904
8.24,13.009771,23.651754
5.99,13.009985,-3.368488
8.32,13.010606,-34.172438
8.32,13.010782,-2.56291
6.2,13.010755,18.373009
10.29,13.011116,51.407538
8.41,13.011235,-62.665879
8.6,13.011251,-72.064187
11.07,13.011458,-17.646564
9.3,13.011724,-54.143982
4.93,13.012125,56.366338
9.19,13.012278,49.623657
8.22,13.012345,-39.295201
11.36,13.012676,42.212278
10.01,13.012815,14.369786
8.4,13.012869,15.498245
8.94,13.012906,14.377264
9.76,13.012942,12.375723
8.69,13.013654,38.926514
11.25,13.01388,-35.371644
9.32,13.014287,18.669557
8.35,13.014844,-66.481616
8.14,13.01535,45.94908
9.05,13.015865,38.782099
9.89,13.015913,-57.504969
8.22,13.016026,-36.567106
7.76,13.016051,-21.426277
11.3,13.01618,-10.997224
8.87,13.016342,-45.029032
7.78,13.016574,52.536822
9.88,13.016714,-5.368605
11.37,13.017177,41.204432
8.63,13.01721,8.583952
7.83,13.017658,24.316321
7.79,13.017883,-53.13574
10.85,13.017975,44.3419
9.59,13.018374,37.396066
7.56,13.018549,-33.480131
7.23,13.018921,4.358632
9.51,13.019186,-39.51368
5.97,13.019337,17.123147
7.43,13.019479,-63.023163
9.09,13.019886,-79.006
10.26,13.020158,35.865511
9.45,13.020202,-33.87416
6.92,13.02045,-20.777577
9.55,13.020517,-72.629846
8.95,13.020544,-56.658041
7.66,13.020864,-44.751867
8.22,13.021055,-12.617871
9.92,13.021077,17.794695
8.49,13.021074,-54.407333
9.67,13.021127,0.499747
8.8,13.021469,-15.793883
10.59,13.021613,-48.88855
8.97,13.022084,-8.440378
9.03,13.02224,25.600791
10.92,13.022201,-63.19505
7.83,13.022283,38.048218
7.57,13.022902,-17.882055
8.51,13.023013,11.121577
8.38,13.023121,-62.925068
8.73,13.023283,-11.156961
8.07,13.023328,13.169885
9,13.023522,-47.285874
8.98,13.023905,10.13617
8.04,13.023974,-27.374527
7.46,13.025119,1.520311
9.98,13.02584,28.631711
7.86,13.025928,-32.559161
8.45,13.026247,-72.34934
9.8,13.026316,7.951645
7.38,13.026362,-60.67139
7.08,13.026426,21.268922
7.93,13.026506,-67.856451
8.56,13.026775,7.010683
7.2,13.026855,-24.666327
7.73,13.02726,56.94955
9.25,13.027524,-9.831336
10.44,13.02764,21.438919
8.43,13.028003,-9.640858
9.06,13.02804,40.815191
8.46,13.028047,57.62855
8.15,13.028205,-60.076436
9.7,13.028269,13.173557
8.43,13.028397,-48.484503
8.71,13.02861,70.137688
9.83,13.028638,31.161629
10.19,13.029094,30.690856
10.3,13.029336,22.812899
6.65,13.029526,-39.616148
6.01,13.029737,63.610225
7.38,13.029984,-30.832664
9.3,13.030358,-62.481074
8.46,13.03047,67.760947
10.7,13.030977,27.337475
8.32,13.03104,-36.114793
9.09,13.031066,43.726358
10.65,13.031379,29.582537
7.97,13.031508,-19.774654
8.7,13.032153,-13.818691
9.32,13.032252,45.442186
7.76,13.032258,-46.285123
10.4,13.032346,24.795795
8.48,13.032789,-38.305846
7.85,13.032893,-51.06988
7.45,13.033144,-69.229314
10.42,13.033487,-33.153111
8.69,13.033918,18.626052
9.94,13.034491,68.232021
8.89,13.034525,28.991553
9.41,13.034573,43.460813
10.22,13.035324,7.281026
8.68,13.035428,-48.581586
9.15,13.035519,7.279707
2.85,13.036278,10.95915
9.94,13.036635,-37.697985
7.33,13.036902,-12.108918
9.41,13.03704,-51.425655
9.32,13.037447,16.793864
8.35,13.037657,72.485329
3.61,13.037759,-71.548855
8.43,13.037999,0.553687
7.45,13.038613,-56.601756
10.26,13.038981,33.771322
8.35,13.039084,-26.787109
7.93,13.039145,30.357567
8.97,13.039153,38.822747
9.24,13.039465,38.881622
8.1,13.039516,37.345284
6.68,13.039627,-28.286305
8.68,13.039768,20.579445
7.82,13.04003,59.246035
9.2,13.040267,45.776522
7.06,13.04038,-29.26553
9.7,13.040456,-39.992239
9.29,13.041355,15.880715
8.55,13.041492,-37.448604
8.74,13.041563,-50.039191
9.84,13.041827,15.546053
7.65,13.041838,23.499405
9.11,13.042183,-4.634575
9.01,13.042252,-35.115016
7.51,13.042633,32.433251
9.7,13.042889,52.247184
8.15,13.043075,22.946832
8.93,13.043224,-79.365201
8.57,13.043518,-31.778375
9.65,13.043758,34.859109
8.57,13.043884,5.185661
8.59,13.043885,-43.354846
9.19,13.043948,30.281032
9.58,13.044104,31.078323
8.45,13.044384,56.357254
6.5,13.044566,59.716306
8.64,13.045004,-40.705591
8.81,13.045344,-72.431766
8.81,13.045368,-27.010451
7.84,13.045513,-61.332109
7.49,13.045673,45.38471
10.43,13.045702,-55.67979
8.7,13.04595,-4.609037
8.17,13.046063,-55.675309
8.99,13.046412,-28.439578
8.03,13.046496,-30.338761
7.79,13.046531,-60.74289
8.72,13.046855,-0.794424
8.58,13.047514,13.473394
11.53,13.047602,-2.673961
7.98,13.047768,-18.438286
9.6,13.047838,5.954978
8.7,13.047925,53.927961
8.46,13.048305,-14.586923
8.31,13.048351,51.039118
11.89,13.048828,26.405782
10.29,13.048948,15.199702
9.77,13.049109,46.718693
9.27,13.049207,-1.507215
7.23,13.0493,-16.881365
8.65,13.049298,6.992983
8.65,13.049295,-20.489735
9.37,13.04968,-5.767744
7.78,13.049787,71.720562
9.25,13.049853,11.879996
6.92,13.049849,22.637545
8.81,13.050142,-59.998323
8.59,13.050264,-27.50336
9.78,13.050538,19.927216
8.9,13.05066,-64.784502
7.47,13.050691,23.202423
7.8,13.050703,-19.077559
10.68,13.0508,55.340849
9.24,13.05109,-7.924103
